"chr6"	164827750	164831630	3881	"+"
"chr6"	113868013	113873351	5339	"-"
"chr7"	35715034	35734887	19854	"+"
"chr9"	135204722	135237597	32876	"-"
"chr1"	230002730	230007162	4433	"+"
"chr7"	88219359	88304367	85009	"+"
"chr2"	6912277	6918709	6433	"-"
"chrX"	71183559	71198175	14617	"-"
"chr1"	95510116	95782342	272227	"+"
"chr7"	66526088	66592397	66310	"-"
"chr6"	32032713	32036258	3546	"-"
"chr1"	198807493	198937429	129937	"-"
"chr20"	24199767	24224588	24822	"+"
"chr7"	1570073	1589626	19554	"+"
"chr5"	149494314	149504670	10357	"-"
"chr2"	97416165	97433527	17363	"-"
"chr2"	96307263	96321731	14469	"-"
"chr4"	38612701	38664883	52183	"-"
"chr2"	39436637	39665343	228707	"+"
"chr11"	64394342	64395831	1490	"-"
"chr1"	234527891	234531779	3889	"-"
"chr2"	5932687	6001275	68589	"+"
"chr10"	89283765	89292125	8361	"+"
"chr21"	32306464	32308737	2274	"-"
"chr21"	14746762	14753863	7102	"-"
"chr2"	38073447	38231651	158205	"+"
"chr7"	101562779	101569006	6228	"-"
"chr10"	3486894	3502838	15945	"-"
"chr6"	146841901	147204614	362714	"-"
"chr1"	2013213	2015530	2318	"-"
"chr6"	31999976	32003521	3546	"-"
"chrX"	63349646	63352178	2533	"+"
"chr9"	129332300	129359538	27239	"+"
"chr11"	1571353	1599184	27832	"+"
"chr9"	122609915	122639685	29771	"+"
"chr17"	5111468	5115004	3537	"+"
"chr1"	173863900	173868882	4983	"-"
"chr19"	12195015	12237767	42753	"+"
"chr17"	72034107	72237203	203097	"-"
"chr9"	83972233	83975777	3545	"+"
"chr22"	41209122	41217627	8506	"-"
"chr14"	95157645	95179933	22289	"+"
"chr1"	116164284	116166241	1958	"+"
"chr22"	27919376	28008581	89206	"+"
"chrX"	1401769	1414028	12260	"+"
"chr1"	32987075	33032469	45395	"+"
"chr2"	165957399	166301784	344386	"+"
"chr7"	33793168	33803156	9989	"-"
"chr6"	165754189	165775780	21592	"+"
"chr2"	162159762	162173223	13462	"+"
"chr15"	38069481	38072959	3479	"-"
"chr10"	71217224	71218228	1005	"-"
"chr22"	18970514	18994628	24115	"+"
"chr2"	74385486	74393882	8397	"+"
"chr10"	6580419	6616452	36034	"+"
"chr3"	136841726	136862054	20329	"-"
"chrX"	102884414	102906158	21745	"+"
"chr3"	129591349	129591635	287	"+"
"chr2"	220105656	220450778	345123	"+"
"chr3"	147940004	148006755	66752	"+"
"chr7"	128455937	128469197	13261	"+"
"chr11"	2129121	2129964	844	"-"
"chr3"	64561322	64592757	31436	"+"
"chr7"	123994622	124027659	33038	"+"
"chr3"	64684909	65053439	368531	"+"
"chr3"	71570255	71574457	4203	"-"
"chr7"	150433654	150448140	14487	"+"
"chr7"	124032205	124395118	362914	"+"
"chr3"	149976755	149979355	2601	"+"
"chr3"	180989762	181836880	847119	"+"
"chr3"	107240692	107326964	86273	"+"
"chr3"	156671862	156674378	2517	"-"
"chr7"	92457564	92491610	34047	"+"
"chr7"	141652381	141656810	4430	"-"
"chr5"	140072857	140108630	35774	"-"
"chr5"	127940426	128083172	142747	"-"
"chr8"	6403551	6407142	3592	"-"
"chr11"	9758292	9811335	53044	"+"
"chr16"	56092987	56191094	98108	"-"
"chr5"	111512226	111739726	227501	"+"
"chr16"	66408524	66412135	3612	"+"
"chr12"	93542463	93571768	29306	"-"
"chr8"	103156990	103298772	141783	"-"
"chr8"	32996178	33044855	48678	"+"
"chr8"	142981738	143018437	36700	"-"
"chr13"	95648733	95676925	28193	"-"
"chr5"	81204084	81301560	97477	"-"
"chr12"	27547050	27552773	5724	"-"
"chr4"	158170752	158202877	32126	"+"
"chr5"	74369376	74536976	167601	"-"
"chr4"	144642922	144661357	18436	"-"
"chr5"	149406689	149432835	26147	"+"
"chr4"	2934899	2961738	26840	"+"
"chr12"	137411	149169	11759	"-"
"chr12"	8788257	8795789	7533	"+"
"chr8"	127794533	128101253	306721	"+"
"chr4"	138057464	138178177	120714	"+"
"chr4"	28435449	28600275	164827	"+"
"chr5"	149063317	149109787	46471	"+"
"chr17"	50556207	50562108	5902	"-"
"chr5"	31747644	31748078	435	"-"
"chr5"	8839732	8881525	41794	"+"
"chr11"	112270749	112362534	91786	"+"
"chr5"	88692645	88693972	1328	"-"
"chr11"	68870664	68874542	3879	"+"
"chr5"	145222610	145228982	6373	"-"
"chr7"	78939850	78940895	1046	"+"
"chr8"	60384588	60516795	132208	"-"
"chr4"	128292751	128519394	226644	"+"
"chr14"	105416884	105419739	2856	"-"
"chr4"	137545731	137603430	57700	"+"
"chr8"	125040684	125044989	4306	"+"
"chr8"	9900064	9905366	5303	"-"
"chr8"	41660991	41665566	4576	"+"
"chr8"	88326836	88887323	560488	"+"
"chr8"	110937690	111027433	89744	"-"
"chr8"	138063268	138073240	9973	"+"
"chr8"	21023296	21029058	5763	"+"
"chr8"	65527008	65562780	35773	"-"
"chr8"	52150820	52154892	4073	"+"
"chr8"	137852327	137929044	76718	"+"
"chr11"	66409158	66417137	7980	"+"
"chr8"	106270144	106272899	2756	"+"
"chr11"	19510890	19519896	9007	"-"
"chr11"	45215815	45235292	19478	"-"
"chr11"	71448674	71452157	3484	"+"
"chr11"	27471729	27482433	10705	"+"
"chr9"	97238449	97297314	58866	"+"
"chr10"	47517816	47553514	35699	"-"
"chr8"	144495458	144505444	9987	"-"
"chr11"	122028327	122556721	528395	"-"
"chr8"	11107788	11109726	1939	"-"
"chr8"	47190772	47193262	2491	"+"
"chr11"	134436473	134505661	69189	"+"
"chr15"	89361579	89398487	36909	"+"
"chr12"	64883394	64990607	107214	"+"
"chr11"	69425690	69429621	3932	"+"
"chr14"	104681146	104684932	3787	"+"
"chr12"	129521303	129522763	1461	"-"
"chr11"	60918469	60925397	6929	"-"
"chr12"	132277349	132280900	3552	"+"
"chr12"	132275391	132278329	2939	"+"
"chr16"	89046172	89052965	6794	"-"
"chr11"	64291722	64304769	13048	"+"
"chr12"	116977442	116987337	9896	"-"
"chr14"	58265365	58298134	32770	"-"
"chr12"	45481871	45610620	128750	"-"
"chr12"	38906451	38909592	3142	"+"
"chr14"	100836269	100947194	110926	"+"
"chr14"	21200079	21206900	6822	"-"
"chr14"	100291117	100294656	3540	"+"
"chr14"	20451305	20451918	614	"+"
"chr14"	23561097	23568073	6977	"+"
"chr14"	88551597	88552493	897	"+"
"chr14"	75423683	75427741	4059	"-"
"chr19"	45764785	45769806	5022	"+"
"chr7"	39947522	39949755	2234	"-"
"chr15"	56394321	56396785	2465	"-"
"chr18"	31685655	31686823	1169	"+"
"chr17"	27929548	27974223	44676	"-"
"chr1"	1249777	1251334	1558	"-"
"chr11"	65568482	65570423	1942	"-"
"chr8"	29352420	29353170	751	"-"
"chr4"	40166675	40167831	1157	"+"
"chr15"	20729747	20756183	26437	"-"
"chr9"	27937617	27944497	6881	"-"
"chr16"	23670011	23675499	5489	"+"
"chr5"	10195121	10197628	2508	"-"
"chr18"	36179996	36187448	7453	"-"
"chr16"	88663298	88687186	23889	"+"
"chr4"	98658904	98664550	5647	"+"
"chr16"	72425948	72533892	107945	"+"
"chr16"	2268155	2273418	5264	"+"
"chr16"	30919319	30923269	3951	"-"
"chr16"	2456252	2459979	3728	"-"
"chr15"	72782835	72798199	15365	"+"
"chr9"	33697459	33700986	3528	"+"
"chr8"	22679013	22684009	4997	"-"
"chr8"	142620373	142621064	692	"+"
"chr8"	101166805	101169629	2825	"-"
"chr3"	97759523	97761532	2010	"+"
"chr16"	47849314	47887130	37817	"-"
"chr9"	19926094	19929937	3844	"+"
"chr7"	152463786	152465549	1764	"+"
"chr15"	28719377	28738431	19055	"-"
"chr9"	121815674	121819452	3779	"-"
"chr15"	74152800	74179226	26427	"-"
"chr16"	689001	692554	3554	"+"
"chr9"	21394888	21396346	1459	"-"
"chr18"	5748819	5876328	127510	"+"
"chr17"	80966239	80971213	4975	"-"
"chr16"	55538200	55542027	3828	"+"
"chr18"	3603000	3608336	5337	"+"
"chr16"	14009280	14016016	6737	"-"
"chr17"	80351828	80415168	63341	"-"
"chr17"	5240508	5241543	1036	"-"
"chr18"	14195	16898	2704	"-"
"chr4"	16226685	16320140	93456	"+"
"chr18"	3962353	4013943	51591	"+"
"chr1"	149861271	149862504	1234	"+"
"chr17"	33627027	33635057	8031	"+"
"chr17"	32509954	32523424	13471	"-"
"chr17"	82153430	82154815	1386	"+"
"chr17"	33688803	33689174	372	"+"
"chr18"	5381641	5385330	3690	"-"
"chr17"	18172625	18184753	12129	"-"
"chr19"	11010917	11016011	5095	"-"
"chr17"	61393456	61411555	18100	"-"
"chr19"	33302857	33305054	2198	"+"
"chr19"	45767796	45772504	4709	"+"
"chr18"	44676927	44679717	2791	"-"
"chr17"	51336715	51445802	109088	"+"
"chr19"	14458401	14459366	966	"+"
"chr17"	69477139	69501755	24617	"-"
"chr17"	68189884	68192802	2919	"+"
"chr19"	57304305	57308562	4258	"+"
"chr19"	46027654	46030161	2508	"+"
"chr19"	50480119	50483351	3233	"-"
"chr19"	46320197	46340004	19808	"-"
"chr11"	62786023	62786785	763	"-"
"chr13"	113009671	113010319	649	"+"
"chr19"	8374373	8390685	16313	"-"
"chr19"	23927788	23929287	1500	"+"
"chr19"	4791745	4795559	3815	"-"
"chr4"	118278709	118279823	1115	"+"
"chr1"	2350414	2352820	2407	"-"
"chr16"	2561471	2565096	3626	"-"
"chrX"	45745211	45770274	25064	"-"
"chr21"	16417139	16419080	1942	"-"
"chr7"	141662922	141663846	925	"-"
"chr6"	3751111	3753871	2761	"+"
"chr16"	73060245	73062316	2072	"+"
"chr10"	11679675	11680514	840	"+"
"chr9"	99355337	99377240	21904	"-"
"chr9"	95494924	95495379	456	"+"
"chr12"	89367807	89369301	1495	"+"
"chrX"	74209976	74213660	3685	"-"
"chr8"	141434545	141437954	3410	"+"
"chr8"	24912165	24914717	2553	"-"
"chr6"	21664772	22368328	703557	"+"
"chr8"	97132835	97133379	545	"-"
"chr5"	44826076	44828592	2517	"+"
"chr8"	30197404	30198048	645	"+"
"chr8"	94884609	94885070	462	"+"
"chr7"	45769105	45815263	46159	"+"
"chr7"	105571083	105573660	2578	"+"
"chr10"	86965345	86971311	5967	"-"
"chr4"	173363780	173370446	6667	"-"
"chr2"	221572506	221574454	1949	"+"
"chr22"	25476218	25479971	3754	"+"
"chr2"	105334027	105337475	3449	"-"
"chr22"	18970525	19031242	60718	"+"
"chr7"	5428731	5429672	942	"+"
"chr1"	186680622	186681446	825	"+"
"chr2"	202032770	202033537	768	"-"
"chr7"	128524016	128531069	7054	"-"
"chr2"	225698514	225703654	5141	"+"
"chr3"	99802699	99806058	3360	"-"
"chr11"	127271029	127337033	66005	"+"
"chr1"	1062208	1063288	1081	"-"
